NAME_1,month,NO2,date
Siquijor,2022-04,4.33288518644074E-5,2022-04-01T00:00:00
Sorsogon,2022-04,4.076741793908806E-5,2022-04-01T00:00:00
South Cotabato,2022-04,4.168813387615642E-5,2022-04-01T00:00:00
Southern Leyte,2022-04,4.0453446868967876E-5,2022-04-01T00:00:00
Sultan Kudarat,2022-04,4.28477563164135E-5,2022-04-01T00:00:00
Sulu,2022-04,4.24218769080443E-5,2022-04-01T00:00:00
Surigao del Norte,2022-04,4.116750607075907E-5,2022-04-01T00:00:00
Surigao del Sur,2022-04,3.982367114465426E-5,2022-04-01T00:00:00
Tarlac,2022-04,5.3767595666170484E-5,2022-04-01T00:00:00
Tawi-Tawi,2022-04,4.159914986828916E-5,2022-04-01T00:00:00
Zambales,2022-04,5.4085478344968326E-5,2022-04-01T00:00:00
Zamboanga del Norte,2022-04,4.2100493977257414E-5,2022-04-01T00:00:00
Zamboanga del Sur,2022-04,3.9800405979767347E-5,2022-04-01T00:00:00
Zamboanga Sibugay,2022-04,3.917813068120293E-5,2022-04-01T00:00:00
Palawan,2022-04,4.1317977846847396E-5,2022-04-01T00:00:00
Samar,2022-04,3.9687263082892874E-5,2022-04-01T00:00:00
Davao del Norte,2022-05,4.359373667481827E-5,2022-05-01T00:00:00
Abra,2022-05,5.2075874805819085E-5,2022-05-01T00:00:00
Agusan del Norte,2022-05,4.2137066593528834E-5,2022-05-01T00:00:00
Agusan del Sur,2022-05,4.213165388575305E-5,2022-05-01T00:00:00
Aklan,2022-05,4.634655713142036E-5,2022-05-01T00:00:00
Albay,2022-05,4.614787811050102E-5,2022-05-01T00:00:00
Antique,2022-05,4.493109816677197E-5,2022-05-01T00:00:00
Apayao,2022-05,5.054418760187536E-5,2022-05-01T00:00:00
Aurora,2022-05,4.667090040118166E-5,2022-05-01T00:00:00
Basilan,2022-05,4.2456416962999516E-5,2022-05-01T00:00:00
Bataan,2022-05,7.559597034082855E-5,2022-05-01T00:00:00
Batanes,2022-05,4.943637022551648E-5,2022-05-01T00:00:00
Batangas,2022-05,5.7987892240083675E-5,2022-05-01T00:00:00
Benguet,2022-05,5.340188590998357E-5,2022-05-01T00:00:00
Biliran,2022-05,4.432822567081589E-5,2022-05-01T00:00:00
Bohol,2022-05,4.299799799863844E-5,2022-05-01T00:00:00
Bukidnon,2022-05,4.362902702411931E-5,2022-05-01T00:00:00
Bulacan,2022-05,7.090388406363665E-5,2022-05-01T00:00:00
Cagayan,2022-05,5.116306580728422E-5,2022-05-01T00:00:00
Camarines Norte,2022-05,4.5495955538412166E-5,2022-05-01T00:00:00
Camarines Sur,2022-05,4.553943796434087E-5,2022-05-01T00:00:00
Camiguin,2022-05,4.466742362849815E-5,2022-05-01T00:00:00
Capiz,2022-05,4.684862450990539E-5,2022-05-01T00:00:00
Catanduanes,2022-05,4.445859065095955E-5,2022-05-01T00:00:00
Cavite,2022-05,6.911881250943456E-5,2022-05-01T00:00:00
Cebu,2022-05,4.7687420621608106E-5,2022-05-01T00:00:00
Compostela Valley,2022-05,4.226012680865469E-5,2022-05-01T00:00:00
Davao del Sur,2022-05,4.4186126111075555E-5,2022-05-01T00:00:00
Davao Oriental,2022-05,4.082121097560474E-5,2022-05-01T00:00:00
Dinagat Islands,2022-05,4.161112205627878E-5,2022-05-01T00:00:00
Eastern Samar,2022-05,4.195848724700494E-5,2022-05-01T00:00:00
Guimaras,2022-05,4.964567958769502E-5,2022-05-01T00:00:00
Ifugao,2022-05,4.936970213966491E-5,2022-05-01T00:00:00
Ilocos Norte,2022-05,5.396155739645913E-5,2022-05-01T00:00:00
Ilocos Sur,2022-05,5.5825075062451E-5,2022-05-01T00:00:00
Iloilo,2022-05,4.688996830276407E-5,2022-05-01T00:00:00
Isabela,2022-05,5.003100639090496E-5,2022-05-01T00:00:00
Kalinga,2022-05,4.95106952229268E-5,2022-05-01T00:00:00
La Union,2022-05,6.0703706475506756E-5,2022-05-01T00:00:00
Laguna,2022-05,5.962913452376024E-5,2022-05-01T00:00:00
Lanao del Norte,2022-05,4.6840534423309695E-5,2022-05-01T00:00:00
Lanao del Sur,2022-05,4.240537419781799E-5,2022-05-01T00:00:00
Leyte,2022-05,4.267228275114726E-5,2022-05-01T00:00:00
Maguindanao,2022-05,4.666585777164261E-5,2022-05-01T00:00:00
Marinduque,2022-05,4.6471695285632246E-5,2022-05-01T00:00:00
Masbate,2022-05,4.559274791398506E-5,2022-05-01T00:00:00
Metropolitan Manila,2022-05,9.455518056366038E-5,2022-05-01T00:00:00
Misamis Occidental,2022-05,4.484903834887577E-5,2022-05-01T00:00:00
Misamis Oriental,2022-05,4.594626934154849E-5,2022-05-01T00:00:00
Mountain Province,2022-05,4.977650562273679E-5,2022-05-01T00:00:00
Negros Occidental,2022-05,4.7134096384750705E-5,2022-05-01T00:00:00
Negros Oriental,2022-05,4.506246890459625E-5,2022-05-01T00:00:00
North Cotabato,2022-05,4.628178548853797E-5,2022-05-01T00:00:00
Northern Samar,2022-05,4.426973563913597E-5,2022-05-01T00:00:00
Nueva Ecija,2022-05,5.7683686649521174E-5,2022-05-01T00:00:00
Nueva Vizcaya,2022-05,5.091498044512215E-5,2022-05-01T00:00:00
Occidental Mindoro,2022-05,4.7390938378811163E-5,2022-05-01T00:00:00
Oriental Mindoro,2022-05,4.697668327865998E-5,2022-05-01T00:00:00
Pampanga,2022-05,7.040659381708341E-5,2022-05-01T00:00:00
Pangasinan,2022-05,6.127317264913608E-5,2022-05-01T00:00:00
Quezon,2022-05,4.8101941290354085E-5,2022-05-01T00:00:00
Quirino,2022-05,4.9601857518165046E-5,2022-05-01T00:00:00
Rizal,2022-05,5.789987678585893E-5,2022-05-01T00:00:00
Romblon,2022-05,4.4802922914207056E-5,2022-05-01T00:00:00
Sarangani,2022-05,4.172525023564438E-5,2022-05-01T00:00:00
Siquijor,2022-05,4.610306216280117E-5,2022-05-01T00:00:00
Sorsogon,2022-05,4.47911974559251E-5,2022-05-01T00:00:00
South Cotabato,2022-05,4.434565375179844E-5,2022-05-01T00:00:00
Southern Leyte,2022-05,4.179761899987669E-5,2022-05-01T00:00:00
Sultan Kudarat,2022-05,4.494795031969761E-5,2022-05-01T00:00:00
Sulu,2022-05,4.107937368890462E-5,2022-05-01T00:00:00
Surigao del Norte,2022-05,4.220848854166027E-5,2022-05-01T00:00:00
Surigao del Sur,2022-05,4.1369771553538876E-5,2022-05-01T00:00:00
Tarlac,2022-05,6.406998792950239E-5,2022-05-01T00:00:00
Tawi-Tawi,2022-05,3.983260041231693E-5,2022-05-01T00:00:00
Zambales,2022-05,5.982797406347963E-5,2022-05-01T00:00:00
Zamboanga del Norte,2022-05,4.422227697949503E-5,2022-05-01T00:00:00
Zamboanga del Sur,2022-05,4.2736559563440226E-5,2022-05-01T00:00:00
Zamboanga Sibugay,2022-05,4.2328112592251114E-5,2022-05-01T00:00:00
Palawan,2022-05,4.107252416723962E-5,2022-05-01T00:00:00
Samar,2022-05,4.24479394298344E-5,2022-05-01T00:00:00
Davao del Norte,2022-06,4.2373635509745416E-5,2022-06-01T00:00:00
Abra,2022-06,5.2335954349148176E-5,2022-06-01T00:00:00
Agusan del Norte,2022-06,4.0869475897808585E-5,2022-06-01T00:00:00
Agusan del Sur,2022-06,4.055594389255981E-5,2022-06-01T00:00:00
Aklan,2022-06,4.6871452212100766E-5,2022-06-01T00:00:00
Albay,2022-06,4.429216254208368E-5,2022-06-01T00:00:00
Antique,2022-06,4.4931444822816236E-5,2022-06-01T00:00:00
Apayao,2022-06,5.004444495009337E-5,2022-06-01T00:00:00
Aurora,2022-06,4.642223975732218E-5,2022-06-01T00:00:00
Basilan,2022-06,3.94950127924443E-5,2022-06-01T00:00:00
Bataan,2022-06,7.100720437699836E-5,2022-06-01T00:00:00
Batanes,2022-06,5.133742865146961E-5,2022-06-01T00:00:00
Batangas,2022-06,5.690316189287715E-5,2022-06-01T00:00:00
Benguet,2022-06,5.2054846929604315E-5,2022-06-01T00:00:00
Biliran,2022-06,4.233984521185203E-5,2022-06-01T00:00:00
Bohol,2022-06,4.1309324580386074E-5,2022-06-01T00:00:00
Bukidnon,2022-06,4.177205977262447E-5,2022-06-01T00:00:00
Bulacan,2022-06,6.802684799643372E-5,2022-06-01T00:00:00
Cagayan,2022-06,5.0463973176266224E-5,2022-06-01T00:00:00
Camarines Norte,2022-06,4.548768065348114E-5,2022-06-01T00:00:00
Camarines Sur,2022-06,4.36122057169867E-5,2022-06-01T00:00:00
Camiguin,2022-06,4.4085691329543216E-5,2022-06-01T00:00:00
Capiz,2022-06,4.615785837327501E-5,2022-06-01T00:00:00
Catanduanes,2022-06,4.156323028572437E-5,2022-06-01T00:00:00
Cavite,2022-06,7.169141000016257E-5,2022-06-01T00:00:00
Cebu,2022-06,4.771168424512979E-5,2022-06-01T00:00:00
Compostela Valley,2022-06,4.0320583232617956E-5,2022-06-01T00:00:00
Davao del Sur,2022-06,4.091439159016463E-5,2022-06-01T00:00:00
Davao Oriental,2022-06,3.7959034470371856E-5,2022-06-01T00:00:00
Dinagat Islands,2022-06,4.096189374127179E-5,2022-06-01T00:00:00
Eastern Samar,2022-06,3.970351647431866E-5,2022-06-01T00:00:00
Guimaras,2022-06,5.058841363834712E-5,2022-06-01T00:00:00
Ifugao,2022-06,4.96715319060416E-5,2022-06-01T00:00:00
Ilocos Norte,2022-06,5.439747357038263E-5,2022-06-01T00:00:00
Ilocos Sur,2022-06,5.7583758004096286E-5,2022-06-01T00:00:00
Iloilo,2022-06,4.73752107250219E-5,2022-06-01T00:00:00
Isabela,2022-06,4.901864203122796E-5,2022-06-01T00:00:00
Kalinga,2022-06,4.9762764516747044E-5,2022-06-01T00:00:00
La Union,2022-06,6.46711506772373E-5,2022-06-01T00:00:00
Laguna,2022-06,6.438414068404358E-5,2022-06-01T00:00:00
Lanao del Norte,2022-06,4.446881133578847E-5,2022-06-01T00:00:00
Lanao del Sur,2022-06,4.0739405657069504E-5,2022-06-01T00:00:00
Leyte,2022-06,4.066132216092839E-5,2022-06-01T00:00:00
Maguindanao,2022-06,4.343885991188373E-5,2022-06-01T00:00:00
Marinduque,2022-06,4.5903722077242804E-5,2022-06-01T00:00:00
Masbate,2022-06,4.3762732620534095E-5,2022-06-01T00:00:00
Metropolitan Manila,2022-06,1.1973942140797877E-4,2022-06-01T00:00:00
Misamis Occidental,2022-06,3.995102539097193E-5,2022-06-01T00:00:00
Misamis Oriental,2022-06,4.535447756217573E-5,2022-06-01T00:00:00
Mountain Province,2022-06,5.0111556476249366E-5,2022-06-01T00:00:00
Negros Occidental,2022-06,4.711339847895331E-5,2022-06-01T00:00:00
Negros Oriental,2022-06,4.2426648956910525E-5,2022-06-01T00:00:00
North Cotabato,2022-06,4.31352734278305E-5,2022-06-01T00:00:00
Northern Samar,2022-06,4.209227197408421E-5,2022-06-01T00:00:00
Nueva Ecija,2022-06,5.481780684991729E-5,2022-06-01T00:00:00
Nueva Vizcaya,2022-06,5.012137867767493E-5,2022-06-01T00:00:00
Occidental Mindoro,2022-06,4.5651353229212224E-5,2022-06-01T00:00:00
Oriental Mindoro,2022-06,4.623920456287733E-5,2022-06-01T00:00:00
Pampanga,2022-06,6.787488836019634E-5,2022-06-01T00:00:00
Pangasinan,2022-06,6.0302723666733044E-5,2022-06-01T00:00:00
Quezon,2022-06,4.847297428593265E-5,2022-06-01T00:00:00
Quirino,2022-06,4.8069387266150975E-5,2022-06-01T00:00:00
Rizal,2022-06,6.22280680763756E-5,2022-06-01T00:00:00
Romblon,2022-06,4.3323100256472644E-5,2022-06-01T00:00:00
Sarangani,2022-06,3.85410527846341E-5,2022-06-01T00:00:00
Siquijor,2022-06,4.465897644821952E-5,2022-06-01T00:00:00
Sorsogon,2022-06,4.22179974825493E-5,2022-06-01T00:00:00
South Cotabato,2022-06,4.112031758366843E-5,2022-06-01T00:00:00
Southern Leyte,2022-06,4.019014732649575E-5,2022-06-01T00:00:00
Sultan Kudarat,2022-06,4.202133618899083E-5,2022-06-01T00:00:00
Sulu,2022-06,3.8919163434427814E-5,2022-06-01T00:00:00
Surigao del Norte,2022-06,4.2117078887647964E-5,2022-06-01T00:00:00
Surigao del Sur,2022-06,3.947788603121135E-5,2022-06-01T00:00:00
Tarlac,2022-06,6.097895074792313E-5,2022-06-01T00:00:00
Tawi-Tawi,2022-06,3.93686005839052E-5,2022-06-01T00:00:00
Zambales,2022-06,5.737491706479664E-5,2022-06-01T00:00:00
Zamboanga del Norte,2022-06,4.270676875068682E-5,2022-06-01T00:00:00
Zamboanga del Sur,2022-06,3.966162597750992E-5,2022-06-01T00:00:00
Zamboanga Sibugay,2022-06,3.9772735776574675E-5,2022-06-01T00:00:00
Palawan,2022-06,4.157111609975119E-5,2022-06-01T00:00:00
Samar,2022-06,3.9573956999737515E-5,2022-06-01T00:00:00
Davao del Norte,2022-07,4.2655382109825874E-5,2022-07-01T00:00:00
Abra,2022-07,5.005335075548828E-5,2022-07-01T00:00:00
Agusan del Norte,2022-07,4.0929406365029395E-5,2022-07-01T00:00:00
Agusan del Sur,2022-07,4.047525121610481E-5,2022-07-01T00:00:00
Aklan,2022-07,4.541500949699157E-5,2022-07-01T00:00:00
Albay,2022-07,4.2913644894686806E-5,2022-07-01T00:00:00
Antique,2022-07,4.334951751729621E-5,2022-07-01T00:00:00
Apayao,2022-07,4.920088485185146E-5,2022-07-01T00:00:00
Aurora,2022-07,4.5795887697106256E-5,2022-07-01T00:00:00
Basilan,2022-07,3.91421607571814E-5,2022-07-01T00:00:00
Bataan,2022-07,6.513696292386136E-5,2022-07-01T00:00:00
Batanes,2022-07,5.245059731345721E-5,2022-07-01T00:00:00
Batangas,2022-07,5.563991729373142E-5,2022-07-01T00:00:00
Benguet,2022-07,5.2487453162166335E-5,2022-07-01T00:00:00
Biliran,2022-07,4.302354247809015E-5,2022-07-01T00:00:00
Bohol,2022-07,4.0182849720396E-5,2022-07-01T00:00:00
Bukidnon,2022-07,4.091403357862781E-5,2022-07-01T00:00:00
Bulacan,2022-07,6.62532172720024E-5,2022-07-01T00:00:00
Cagayan,2022-07,4.953386901090676E-5,2022-07-01T00:00:00
Camarines Norte,2022-07,4.334415018170191E-5,2022-07-01T00:00:00
Camarines Sur,2022-07,4.224290978305064E-5,2022-07-01T00:00:00
Camiguin,2022-07,4.242674261446151E-5,2022-07-01T00:00:00
Capiz,2022-07,4.539004412844021E-5,2022-07-01T00:00:00
Catanduanes,2022-07,4.2644089687428674E-5,2022-07-01T00:00:00
Cavite,2022-07,6.670336226066134E-5,2022-07-01T00:00:00
Cebu,2022-07,4.685737858378866E-5,2022-07-01T00:00:00
Compostela Valley,2022-07,4.1292198676094054E-5,2022-07-01T00:00:00
Davao del Sur,2022-07,4.170297946215837E-5,2022-07-01T00:00:00
Davao Oriental,2022-07,3.819972642240041E-5,2022-07-01T00:00:00
Dinagat Islands,2022-07,4.128557231540731E-5,2022-07-01T00:00:00
Eastern Samar,2022-07,4.0103651461712116E-5,2022-07-01T00:00:00
Guimaras,2022-07,4.49097219648918E-5,2022-07-01T00:00:00
Ifugao,2022-07,4.790463677024056E-5,2022-07-01T00:00:00
Ilocos Norte,2022-07,5.0899930069396724E-5,2022-07-01T00:00:00
Ilocos Sur,2022-07,5.4312977328239006E-5,2022-07-01T00:00:00
Iloilo,2022-07,4.425582078817891E-5,2022-07-01T00:00:00
Isabela,2022-07,4.806151551952976E-5,2022-07-01T00:00:00
Kalinga,2022-07,4.898080867049934E-5,2022-07-01T00:00:00
La Union,2022-07,6.035781151540132E-5,2022-07-01T00:00:00
Laguna,2022-07,6.08203314748946E-5,2022-07-01T00:00:00
Lanao del Norte,2022-07,4.389558333503922E-5,2022-07-01T00:00:00
Lanao del Sur,2022-07,4.061727224386819E-5,2022-07-01T00:00:00
Leyte,2022-07,4.08510013174069E-5,2022-07-01T00:00:00
Maguindanao,2022-07,4.292701775051583E-5,2022-07-01T00:00:00
Marinduque,2022-07,4.490954093759421E-5,2022-07-01T00:00:00
Masbate,2022-07,4.245254964763422E-5,2022-07-01T00:00:00
Metropolitan Manila,2022-07,1.039843212850882E-4,2022-07-01T00:00:00
Misamis Occidental,2022-07,4.092911065082034E-5,2022-07-01T00:00:00
Misamis Oriental,2022-07,4.4464644045565814E-5,2022-07-01T00:00:00
Mountain Province,2022-07,4.9177812045451E-5,2022-07-01T00:00:00
Negros Occidental,2022-07,4.317897495163091E-5,2022-07-01T00:00:00
Negros Oriental,2022-07,4.0751333956159015E-5,2022-07-01T00:00:00
North Cotabato,2022-07,4.326260393270539E-5,2022-07-01T00:00:00
Northern Samar,2022-07,4.2742404919786766E-5,2022-07-01T00:00:00
Nueva Ecija,2022-07,5.338075045410161E-5,2022-07-01T00:00:00
Nueva Vizcaya,2022-07,4.9263446838543914E-5,2022-07-01T00:00:00
Occidental Mindoro,2022-07,4.61700154122854E-5,2022-07-01T00:00:00
Oriental Mindoro,2022-07,4.599231032405753E-5,2022-07-01T00:00:00
Pampanga,2022-07,6.23107008139053E-5,2022-07-01T00:00:00
Pangasinan,2022-07,5.886391727026071E-5,2022-07-01T00:00:00
Quezon,2022-07,4.7748924288659896E-5,2022-07-01T00:00:00
Quirino,2022-07,4.810211369624858E-5,2022-07-01T00:00:00
Rizal,2022-07,6.912164222340898E-5,2022-07-01T00:00:00
Romblon,2022-07,4.418655309976169E-5,2022-07-01T00:00:00
Sarangani,2022-07,3.891889898932264E-5,2022-07-01T00:00:00
Siquijor,2022-07,4.422675307400426E-5,2022-07-01T00:00:00
Sorsogon,2022-07,4.287224468662324E-5,2022-07-01T00:00:00
South Cotabato,2022-07,4.112900639519861E-5,2022-07-01T00:00:00
Southern Leyte,2022-07,3.988594041115828E-5,2022-07-01T00:00:00
Sultan Kudarat,2022-07,4.219034535348999E-5,2022-07-01T00:00:00
Sulu,2022-07,4.032349512034652E-5,2022-07-01T00:00:00
Surigao del Norte,2022-07,4.191532113323839E-5,2022-07-01T00:00:00
Surigao del Sur,2022-07,3.9187065504127E-5,2022-07-01T00:00:00
Tarlac,2022-07,5.849451888658157E-5,2022-07-01T00:00:00
Tawi-Tawi,2022-07,4.0839090452929834E-5,2022-07-01T00:00:00
Zambales,2022-07,5.504215840039038E-5,2022-07-01T00:00:00
Zamboanga del Norte,2022-07,4.0545378995034045E-5,2022-07-01T00:00:00
Zamboanga del Sur,2022-07,3.8642703046056024E-5,2022-07-01T00:00:00
Zamboanga Sibugay,2022-07,3.8700698626842946E-5,2022-07-01T00:00:00
Palawan,2022-07,4.207274960096763E-5,2022-07-01T00:00:00
Samar,2022-07,4.0814551712886E-5,2022-07-01T00:00:00
Davao del Norte,2022-08,4.411386720345282E-5,2022-08-01T00:00:00
Abra,2022-08,5.290943030723135E-5,2022-08-01T00:00:00
Agusan del Norte,2022-08,4.2751094811348664E-5,2022-08-01T00:00:00
Agusan del Sur,2022-08,4.3075316258526864E-5,2022-08-01T00:00:00
Aklan,2022-08,4.644168370449732E-5,2022-08-01T00:00:00
Albay,2022-08,4.523022758436293E-5,2022-08-01T00:00:00
Antique,2022-08,4.425352873926916E-5,2022-08-01T00:00:00
Apayao,2022-08,5.240112494206948E-5,2022-08-01T00:00:00
Aurora,2022-08,4.582731072577333E-5,2022-08-01T00:00:00
Basilan,2022-08,3.979533054044211E-5,2022-08-01T00:00:00
Bataan,2022-08,6.037684689488416E-5,2022-08-01T00:00:00
Batanes,2022-08,5.166106080901101E-5,2022-08-01T00:00:00
Batangas,2022-08,5.966046535022193E-5,2022-08-01T00:00:00
Benguet,2022-08,5.3000328412315606E-5,2022-08-01T00:00:00
Biliran,2022-08,4.6053876345868297E-5,2022-08-01T00:00:00
Bohol,2022-08,4.2904257119407865E-5,2022-08-01T00:00:00
Bukidnon,2022-08,4.3235453001903637E-5,2022-08-01T00:00:00
Bulacan,2022-08,6.750081245476464E-5,2022-08-01T00:00:00
Cagayan,2022-08,4.999608926447219E-5,2022-08-01T00:00:00
Camarines Norte,2022-08,4.598070012904738E-5,2022-08-01T00:00:00
Camarines Sur,2022-08,4.4929740318996044E-5,2022-08-01T00:00:00
Camiguin,2022-08,4.360826730264266E-5,2022-08-01T00:00:00
Capiz,2022-08,4.706758321537199E-5,2022-08-01T00:00:00
Catanduanes,2022-08,4.159764694534187E-5,2022-08-01T00:00:00
Cavite,2022-08,6.980695298075391E-5,2022-08-01T00:00:00
Cebu,2022-08,4.900606778842674E-5,2022-08-01T00:00:00
Compostela Valley,2022-08,4.202517858515045E-5,2022-08-01T00:00:00
Davao del Sur,2022-08,4.254476556464923E-5,2022-08-01T00:00:00
Davao Oriental,2022-08,4.0144867703343835E-5,2022-08-01T00:00:00
Dinagat Islands,2022-08,4.220867950788706E-5,2022-08-01T00:00:00
Eastern Samar,2022-08,4.302565800231815E-5,2022-08-01T00:00:00
Guimaras,2022-08,4.8255229005811755E-5,2022-08-01T00:00:00
Ifugao,2022-08,4.925474934152977E-5,2022-08-01T00:00:00
Ilocos Norte,2022-08,5.393605959725926E-5,2022-08-01T00:00:00
Ilocos Sur,2022-08,5.5355621024234954E-5,2022-08-01T00:00:00
Iloilo,2022-08,4.623874993326346E-5,2022-08-01T00:00:00
Isabela,2022-08,4.9394097868624787E-5,2022-08-01T00:00:00
Kalinga,2022-08,5.068422134122263E-5,2022-08-01T00:00:00
La Union,2022-08,5.944529687453711E-5,2022-08-01T00:00:00
Laguna,2022-08,6.503853610021627E-5,2022-08-01T00:00:00
Lanao del Norte,2022-08,4.4709670449594925E-5,2022-08-01T00:00:00
Lanao del Sur,2022-08,4.1887851549917285E-5,2022-08-01T00:00:00
Leyte,2022-08,4.371666445792874E-5,2022-08-01T00:00:00
Maguindanao,2022-08,4.503581043118041E-5,2022-08-01T00:00:00
Marinduque,2022-08,4.8146181873695245E-5,2022-08-01T00:00:00
Masbate,2022-08,4.332031770152188E-5,2022-08-01T00:00:00
Metropolitan Manila,2022-08,9.648956045178142E-5,2022-08-01T00:00:00
Misamis Occidental,2022-08,4.0430503328999814E-5,2022-08-01T00:00:00
Misamis Oriental,2022-08,4.613683715365019E-5,2022-08-01T00:00:00
Mountain Province,2022-08,5.121866353858473E-5,2022-08-01T00:00:00
Negros Occidental,2022-08,4.693748361560596E-5,2022-08-01T00:00:00
Negros Oriental,2022-08,4.248481086329202E-5,2022-08-01T00:00:00
North Cotabato,2022-08,4.475780961496089E-5,2022-08-01T00:00:00
Northern Samar,2022-08,4.4776383613142547E-5,2022-08-01T00:00:00
Nueva Ecija,2022-08,5.523102079198783E-5,2022-08-01T00:00:00
Nueva Vizcaya,2022-08,5.2978560873326475E-5,2022-08-01T00:00:00
Occidental Mindoro,2022-08,4.5716775605742785E-5,2022-08-01T00:00:00
Oriental Mindoro,2022-08,4.600390083876154E-5,2022-08-01T00:00:00
Pampanga,2022-08,6.165781080125281E-5,2022-08-01T00:00:00
Pangasinan,2022-08,5.8701610940840404E-5,2022-08-01T00:00:00
Quezon,2022-08,4.9999345369502806E-5,2022-08-01T00:00:00
Quirino,2022-08,5.045499411165747E-5,2022-08-01T00:00:00
Rizal,2022-08,7.5453511681609E-5,2022-08-01T00:00:00
Romblon,2022-08,4.295832556171556E-5,2022-08-01T00:00:00
Sarangani,2022-08,4.0440540267246304E-5,2022-08-01T00:00:00
Siquijor,2022-08,4.499944010300007E-5,2022-08-01T00:00:00
Sorsogon,2022-08,4.370062252084323E-5,2022-08-01T00:00:00
South Cotabato,2022-08,4.4020563210488415E-5,2022-08-01T00:00:00
Southern Leyte,2022-08,4.15869389618158E-5,2022-08-01T00:00:00
Sultan Kudarat,2022-08,4.482126090268628E-5,2022-08-01T00:00:00
Sulu,2022-08,3.983460572559624E-5,2022-08-01T00:00:00
Surigao del Norte,2022-08,4.351443927906773E-5,2022-08-01T00:00:00
Surigao del Sur,2022-08,4.119367516309114E-5,2022-08-01T00:00:00
Tarlac,2022-08,5.955084976410582E-5,2022-08-01T00:00:00
Tawi-Tawi,2022-08,4.030935208126988E-5,2022-08-01T00:00:00
Zambales,2022-08,5.50934515850873E-5,2022-08-01T00:00:00
Zamboanga del Norte,2022-08,4.23078374371319E-5,2022-08-01T00:00:00
Zamboanga del Sur,2022-08,3.955545808993259E-5,2022-08-01T00:00:00
Zamboanga Sibugay,2022-08,3.9698523060130675E-5,2022-08-01T00:00:00
Palawan,2022-08,4.0894746472035604E-5,2022-08-01T00:00:00
Samar,2022-08,4.303516427723793E-5,2022-08-01T00:00:00
Davao del Norte,2022-09,4.576111968653162E-5,2022-09-01T00:00:00
Abra,2022-09,5.26350319209962E-5,2022-09-01T00:00:00
Agusan del Norte,2022-09,4.341384688095785E-5,2022-09-01T00:00:00
Agusan del Sur,2022-09,4.384603354082381E-5,2022-09-01T00:00:00
Aklan,2022-09,4.460094367680533E-5,2022-09-01T00:00:00
Albay,2022-09,4.603466337054463E-5,2022-09-01T00:00:00
Antique,2022-09,4.280599591180485E-5,2022-09-01T00:00:00
Apayao,2022-09,5.1665492239152895E-5,2022-09-01T00:00:00
Aurora,2022-09,5.0096472524534233E-5,2022-09-01T00:00:00
Basilan,2022-09,4.037302695460359E-5,2022-09-01T00:00:00
Bataan,2022-09,5.989124701575859E-5,2022-09-01T00:00:00
Batanes,2022-09,5.406617248085753E-5,2022-09-01T00:00:00
Batangas,2022-09,5.3832742999431514E-5,2022-09-01T00:00:00
Benguet,2022-09,5.353535922494457E-5,2022-09-01T00:00:00
Biliran,2022-09,4.4245184404004315E-5,2022-09-01T00:00:00
Bohol,2022-09,4.248779691979633E-5,2022-09-01T00:00:00
Bukidnon,2022-09,4.2857946463182865E-5,2022-09-01T00:00:00
Bulacan,2022-09,6.920805039068652E-5,2022-09-01T00:00:00
Cagayan,2022-09,5.152905772376913E-5,2022-09-01T00:00:00
Camarines Norte,2022-09,4.942155067333443E-5,2022-09-01T00:00:00
Camarines Sur,2022-09,4.641295017749124E-5,2022-09-01T00:00:00
Camiguin,2022-09,4.531862809299503E-5,2022-09-01T00:00:00
Capiz,2022-09,4.451021129038902E-5,2022-09-01T00:00:00
Catanduanes,2022-09,4.61285307745222E-5,2022-09-01T00:00:00
Cavite,2022-09,6.231583811243524E-5,2022-09-01T00:00:00
Cebu,2022-09,4.85590071016881E-5,2022-09-01T00:00:00
Compostela Valley,2022-09,4.280722029408209E-5,2022-09-01T00:00:00
Davao del Sur,2022-09,4.3160526782235766E-5,2022-09-01T00:00:00
Davao Oriental,2022-09,4.1397235285767246E-5,2022-09-01T00:00:00
Dinagat Islands,2022-09,4.2719732556707205E-5,2022-09-01T00:00:00
Eastern Samar,2022-09,4.181248786773296E-5,2022-09-01T00:00:00
Guimaras,2022-09,4.6685907374172175E-5,2022-09-01T00:00:00
Ifugao,2022-09,4.934269141980301E-5,2022-09-01T00:00:00
Ilocos Norte,2022-09,5.362842023078016E-5,2022-09-01T00:00:00
Ilocos Sur,2022-09,5.435475675389825E-5,2022-09-01T00:00:00
Iloilo,2022-09,4.310084945278587E-5,2022-09-01T00:00:00
Isabela,2022-09,5.2423203004655217E-5,2022-09-01T00:00:00
Kalinga,2022-09,5.1721855147682275E-5,2022-09-01T00:00:00
La Union,2022-09,5.968757243179131E-5,2022-09-01T00:00:00
Laguna,2022-09,6.456407572682783E-5,2022-09-01T00:00:00
Lanao del Norte,2022-09,4.340390030275153E-5,2022-09-01T00:00:00
Lanao del Sur,2022-09,4.061486159899578E-5,2022-09-01T00:00:00
Leyte,2022-09,4.3249588323931156E-5,2022-09-01T00:00:00
Maguindanao,2022-09,4.582001970346688E-5,2022-09-01T00:00:00
Marinduque,2022-09,4.800389404149267E-5,2022-09-01T00:00:00
Masbate,2022-09,4.442266425700845E-5,2022-09-01T00:00:00
