region,month,NO2_umol_m2
Davao Oriental,2022-12-01,38.119596287455735
Davao Oriental,2023-01-01,34.50746453824553
Davao Oriental,2023-02-01,30.674473399913065
Davao Oriental,2023-03-01,33.62333503325457
Davao Oriental,2023-04-01,37.0674008916368
Davao Oriental,2023-05-01,42.69023263053908
Davao Oriental,2023-06-01,44.56127537380975
Davao Oriental,2023-07-01,43.39082604416586
Davao Oriental,2023-08-01,39.727297163027934
Davao Oriental,2023-09-01,40.05809818946883
Davao Oriental,2023-10-01,38.33161600311609
Davao Oriental,2023-11-01,36.407033074343396
Davao Oriental,2023-12-01,32.761349307042394
Davao Oriental,2024-01-01,32.53398112630082
Davao Oriental,2024-02-01,33.481362347630636
Davao Oriental,2024-03-01,35.12793188312238
Davao Oriental,2024-04-01,38.70419788090727
Davao Oriental,2024-05-01,40.14416103815968
Davao Oriental,2024-06-01,39.551948742305576
Davao Oriental,2024-07-01,38.469378265106215
Davao Oriental,2024-08-01,36.14211053456934
Davao Oriental,2024-09-01,36.40268663999483
Davao Oriental,2024-10-01,37.35387877156937
Davao Oriental,2024-11-01,35.05201255553272
Davao Oriental,2024-12-01,33.5994721652796
Davao Oriental,2025-01-01,30.96722080261261
Davao Oriental,2025-02-01,30.333581943336004
Davao Oriental,2025-03-01,29.60034300870518
Davao Oriental,2025-04-01,31.47618553365516
Davao Oriental,2025-05-01,35.744258581437926
Davao de Oro,2018-06-01,43.664181815484326
Davao de Oro,2018-07-01,47.610037535237964
Davao de Oro,2018-08-01,44.45743021316044
Davao de Oro,2018-09-01,45.80868183827866
Davao de Oro,2018-10-01,44.03113570088982
Davao de Oro,2018-11-01,41.090298230311
Davao de Oro,2018-12-01,40.66027539527668
Davao de Oro,2019-01-01,35.5757404110871
Davao de Oro,2019-02-01,36.93064365113872
Davao de Oro,2019-03-01,36.85858222655259
Davao de Oro,2019-04-01,35.86085559908979
Davao de Oro,2019-05-01,43.30883361107328
Davao de Oro,2019-06-01,41.636332638423816
Davao de Oro,2019-07-01,41.83225933959889
Davao de Oro,2019-08-01,38.228872061542596
Davao de Oro,2019-09-01,36.7069080480272
Davao de Oro,2019-10-01,35.537046442656006
Davao de Oro,2019-11-01,35.939308238360695
Davao de Oro,2019-12-01,33.759291302561834
Davao de Oro,2020-01-01,31.52567036059496
Davao de Oro,2020-02-01,31.342407423532574
Davao de Oro,2020-03-01,33.08427634268283
Davao de Oro,2020-04-01,38.288573652222
Davao de Oro,2020-05-01,38.27089130144
Davao de Oro,2020-06-01,40.26040768093054
Davao de Oro,2020-07-01,39.56013339421464
Davao de Oro,2020-08-01,40.819388409355824
Davao de Oro,2020-09-01,40.03699816174512
Davao de Oro,2020-10-01,41.3174746857008
Davao de Oro,2020-11-01,40.82206498321924
Davao de Oro,2020-12-01,37.26831770182409
Davao de Oro,2021-01-01,31.325193192233847
Davao de Oro,2021-02-01,34.406610496249904
Davao de Oro,2021-03-01,35.33990565270642
Davao de Oro,2021-04-01,41.2752159325374
Davao de Oro,2021-05-01,40.99629153249621
Davao de Oro,2021-06-01,41.64551600130496
Davao de Oro,2021-07-01,44.93901118201517
Davao de Oro,2021-08-01,42.283631266656066
Davao de Oro,2021-09-01,42.61647458771405
Davao de Oro,2021-10-01,41.758699114671806
Davao de Oro,2021-11-01,39.720657881106575
Davao de Oro,2021-12-01,39.20476035682476
Davao de Oro,2022-01-01,40.57346911523896
Davao de Oro,2022-02-01,38.3670044536492
Davao de Oro,2022-03-01,37.53702266482516
Davao de Oro,2022-04-01,40.273335221406434
Davao de Oro,2022-05-01,42.22578282760126
Davao de Oro,2022-06-01,40.29005766761798
Davao de Oro,2022-07-01,41.14125242173793
Davao de Oro,2022-08-01,41.89688325389422
Davao de Oro,2022-09-01,42.759199931325035
Davao de Oro,2022-10-01,43.42236373851363
Davao de Oro,2022-11-01,41.4972118382746
Davao de Oro,2022-12-01,40.25474717868897
Davao de Oro,2023-01-01,36.12653369529261
Davao de Oro,2023-02-01,33.07262709179198
Davao de Oro,2023-03-01,35.880843424507766
Davao de Oro,2023-04-01,39.614080542987814
Davao de Oro,2023-05-01,45.65694541142177
Davao de Oro,2023-06-01,47.66735305420169
Davao de Oro,2023-07-01,45.96555950452024
Davao de Oro,2023-08-01,43.50245638731844
Davao de Oro,2023-09-01,42.9183068091836
Davao de Oro,2023-10-01,40.04712895089556
Davao de Oro,2023-11-01,38.04317328325775
Davao de Oro,2023-12-01,34.24476725848375
Davao de Oro,2024-01-01,33.131213885178816
Davao de Oro,2024-02-01,34.67881484857366
Davao de Oro,2024-03-01,36.193163028268714
Davao de Oro,2024-04-01,40.05607560901616
Davao de Oro,2024-05-01,42.698068214140015
Davao de Oro,2024-06-01,42.661044805665306
Davao de Oro,2024-07-01,40.63838932581477
Davao de Oro,2024-08-01,37.8645648590735
Davao de Oro,2024-09-01,38.91099479202848
Davao de Oro,2024-10-01,40.67646693200718
Davao de Oro,2024-11-01,36.98072749172716
Davao de Oro,2024-12-01,35.229109249769344
Davao de Oro,2025-01-01,32.791020448510004
Davao de Oro,2025-02-01,31.474651587233332
Davao de Oro,2025-03-01,32.22582789149164
Davao de Oro,2025-04-01,33.05860532079695
Davao de Oro,2025-05-01,37.56568607190268
Davao del Norte,2018-06-01,44.385439479405605
Davao del Norte,2018-07-01,49.174485838754144
Davao del Norte,2018-08-01,46.31394747868496
Davao del Norte,2018-09-01,45.69603313721595
Davao del Norte,2018-10-01,45.879631081247084
Davao del Norte,2018-11-01,41.9037918565089
Davao del Norte,2018-12-01,41.387549105101215
Davao del Norte,2019-01-01,36.357315957093775
Davao del Norte,2019-02-01,37.74883793228627
Davao del Norte,2019-03-01,38.61976238677527
Davao del Norte,2019-04-01,37.62521082794727
Davao del Norte,2019-05-01,44.138668776872116
Davao del Norte,2019-06-01,42.66230981107778
Davao del Norte,2019-07-01,43.66204943530401
Davao del Norte,2019-08-01,39.6031759209233
Davao del Norte,2019-09-01,37.53005194352642
Davao del Norte,2019-10-01,36.72776831618789
Davao del Norte,2019-11-01,36.950460999460375
Davao del Norte,2019-12-01,33.84923155125703
Davao del Norte,2020-01-01,31.8996058965809
Davao del Norte,2020-02-01,31.782458032540642
Davao del Norte,2020-03-01,34.56347936912738
Davao del Norte,2020-04-01,40.89835825252688
Davao del Norte,2020-05-01,40.04549715471876
Davao del Norte,2020-06-01,42.51740949444696
Davao del Norte,2020-07-01,41.22787077990744
Davao del Norte,2020-08-01,42.5240130238509
Davao del Norte,2020-09-01,42.31437982576674
Davao del Norte,2020-10-01,42.6947397061009
Davao del Norte,2020-11-01,42.0695163791568
Davao del Norte,2020-12-01,38.89834461708771
Davao del Norte,2021-01-01,33.39501350958714
Davao del Norte,2021-02-01,35.13258558088916
Davao del Norte,2021-03-01,36.40824878715781
Davao del Norte,2021-04-01,42.72036608077777
Davao del Norte,2021-05-01,42.33908293788328
Davao del Norte,2021-06-01,43.479554489753994
Davao del Norte,2021-07-01,46.43234611209631
Davao del Norte,2021-08-01,43.94811367822672
Davao del Norte,2021-09-01,44.47763314864139
Davao del Norte,2021-10-01,43.130188341125
Davao del Norte,2021-11-01,41.16811396311011
Davao del Norte,2021-12-01,41.2127739125079
Davao del Norte,2022-01-01,41.979745086823904
Davao del Norte,2022-02-01,38.17363737144364
Davao del Norte,2022-03-01,38.490692459322084
Davao del Norte,2022-04-01,40.744400737376566
Davao del Norte,2022-05-01,43.59373667481827
Davao del Norte,2022-06-01,42.37363550974542
Davao del Norte,2022-07-01,42.65538210982587
Davao del Norte,2022-08-01,44.11386720345282
Davao del Norte,2022-09-01,45.76111968653162
Davao del Norte,2022-10-01,43.94248903626485
Davao del Norte,2022-11-01,42.63957321160334
Davao del Norte,2022-12-01,40.46163006901428
Davao del Norte,2023-01-01,36.477677027317704
Davao del Norte,2023-02-01,34.31221476523228
Davao del Norte,2023-03-01,37.12045541908261
Davao del Norte,2023-04-01,40.7884303642479
Davao del Norte,2023-05-01,46.70625678486557
Davao del Norte,2023-06-01,48.33626441638303
Davao del Norte,2023-07-01,46.129999490646924
Davao del Norte,2023-08-01,43.94434789186249
Davao del Norte,2023-09-01,43.85453561822206
Davao del Norte,2023-10-01,42.68818293638809
Davao del Norte,2023-11-01,39.17274535801542
Davao del Norte,2023-12-01,35.44839857885084
Davao del Norte,2024-01-01,33.161564710196124
Davao del Norte,2024-02-01,35.50569831805891
Davao del Norte,2024-03-01,37.06941316166891
Davao del Norte,2024-04-01,41.2290044119968
Davao del Norte,2024-05-01,44.49285403801765
Davao del Norte,2024-06-01,45.86459208619334
Davao del Norte,2024-07-01,41.89840234676379
Davao del Norte,2024-08-01,39.62913621414433
Davao del Norte,2024-09-01,39.95105293670549
Davao del Norte,2024-10-01,41.20084277363091
Davao del Norte,2024-11-01,37.84911578411693
Davao del Norte,2024-12-01,35.49648697812339
Davao del Norte,2025-01-01,33.07067513626307
Davao del Norte,2025-02-01,32.64309272703473
Davao del Norte,2025-03-01,33.27663700252315
Davao del Norte,2025-04-01,35.00240564230161
Davao del Norte,2025-05-01,39.60771624981323
Davao del Sur,2018-06-01,40.34768750578304
Davao del Sur,2018-07-01,45.47576241686003
Davao del Sur,2018-08-01,44.62326913901746
Davao del Sur,2018-09-01,44.134484143600055
Davao del Sur,2018-10-01,44.00071231265974
Davao del Sur,2018-11-01,41.53251063359102
Davao del Sur,2018-12-01,41.35394925795999
Davao del Sur,2019-01-01,34.89916982389237
Davao del Sur,2019-02-01,37.85351848505269
Davao del Sur,2019-03-01,37.87345805832332
Davao del Sur,2019-04-01,36.39801378436073
Davao del Sur,2019-05-01,42.1355844134959
Davao del Sur,2019-06-01,40.9312462727613
Davao del Sur,2019-07-01,41.39110168052617
Davao del Sur,2019-08-01,38.102027197738046
Davao del Sur,2019-09-01,36.48690629713763
Davao del Sur,2019-10-01,35.91906181534577
Davao del Sur,2019-11-01,36.11011065006676
Davao del Sur,2019-12-01,33.992054765218995
Davao del Sur,2020-01-01,32.08106580435014
Davao del Sur,2020-02-01,31.628424208208873
Davao del Sur,2020-03-01,34.63356892290637
Davao del Sur,2020-04-01,39.6399751902104
Davao del Sur,2020-05-01,40.175809719073726
Davao del Sur,2020-06-01,41.033869967951915
Davao del Sur,2020-07-01,40.553948645414415
Davao del Sur,2020-08-01,41.43605086375092
Davao del Sur,2020-09-01,41.10426645410132
Davao del Sur,2020-10-01,41.18448745279917
Davao del Sur,2020-11-01,41.685293292512966
Davao del Sur,2020-12-01,37.9637895061855
Davao del Sur,2021-01-01,33.606877262365344
Davao del Sur,2021-02-01,34.324397866600904
Davao del Sur,2021-03-01,35.51695804513638
Davao del Sur,2021-04-01,41.162340627970096
Davao del Sur,2021-05-01,40.104398179558935
Davao del Sur,2021-06-01,42.866528322090325
Davao del Sur,2021-07-01,44.72158111866379
Davao del Sur,2021-08-01,43.55808630867499
Davao del Sur,2021-09-01,44.33957565151576
Davao del Sur,2021-10-01,43.209965203449855
Davao del Sur,2021-11-01,41.50033800636982
Davao del Sur,2021-12-01,41.463514471146006
Davao del Sur,2022-01-01,41.213839295308574
Davao del Sur,2022-02-01,38.30478380782573
Davao del Sur,2022-03-01,38.82442164882285
Davao del Sur,2022-04-01,41.51362014229455
Davao del Sur,2022-05-01,44.18612611107556
Davao del Sur,2022-06-01,40.91439159016463
Davao del Sur,2022-07-01,41.70297946215837
Davao del Sur,2022-08-01,42.54476556464923
Davao del Sur,2022-09-01,43.16052678223576
Davao del Sur,2022-10-01,42.92943051182336
Davao del Sur,2022-11-01,40.50393219297019
Davao del Sur,2022-12-01,38.67895852594245
Davao del Sur,2023-01-01,35.64393645217139
Davao del Sur,2023-02-01,31.27650995407339
Davao del Sur,2023-03-01,36.25092491863598
Davao del Sur,2023-04-01,40.94652231162099
Davao del Sur,2023-05-01,45.57014899377532
Davao del Sur,2023-06-01,46.985015961544576
Davao del Sur,2023-07-01,43.72756020300906
Davao del Sur,2023-08-01,40.80433556830181
Davao del Sur,2023-09-01,42.19143975620982
Davao del Sur,2023-10-01,41.949376803197346
Davao del Sur,2023-11-01,39.01047965193297
Davao del Sur,2023-12-01,35.132997796548665
Davao del Sur,2024-01-01,33.660820319710886
Davao del Sur,2024-02-01,35.55901044603066
Davao del Sur,2024-03-01,37.4855585496064
Davao del Sur,2024-04-01,41.4001916701655
Davao del Sur,2024-05-01,43.988917298971714
Davao del Sur,2024-06-01,43.105972071804445
Davao del Sur,2024-07-01,41.10334524291122
Davao del Sur,2024-08-01,37.46448148129438
Davao del Sur,2024-09-01,38.139116384294866
Davao del Sur,2024-10-01,39.29819827046274
Davao del Sur,2024-11-01,36.86533473300479
Davao del Sur,2024-12-01,33.78042858738155
Davao del Sur,2025-01-01,32.047316479539084
Davao del Sur,2025-02-01,31.73436609073984
Davao del Sur,2025-03-01,31.612047299345893
Davao del Sur,2025-04-01,34.4008429515006
Davao del Sur,2025-05-01,38.15836132059675
Dinagat Islands,2018-06-01,44.215773778831995
Dinagat Islands,2018-07-01,45.147235672237066
Dinagat Islands,2018-08-01,44.94537957428221
Dinagat Islands,2018-09-01,42.61312372309578
Dinagat Islands,2018-10-01,44.35416593047129
Dinagat Islands,2018-11-01,40.04171570030151
Dinagat Islands,2018-12-01,41.15216351801521
Dinagat Islands,2019-01-01,36.75508619116863
Dinagat Islands,2019-02-01,37.87731993088554
Dinagat Islands,2019-03-01,39.02395905007883
Dinagat Islands,2019-04-01,38.20599081253616
Dinagat Islands,2019-05-01,46.29079899482309
Dinagat Islands,2019-06-01,45.48823917620819
Dinagat Islands,2019-07-01,43.43723487236182
Dinagat Islands,2019-08-01,40.751284418805135
Dinagat Islands,2019-09-01,37.358468218862974
Dinagat Islands,2019-10-01,35.54131312487539
Dinagat Islands,2019-11-01,33.39109638474032
Dinagat Islands,2019-12-01,33.077386115897546
Dinagat Islands,2020-01-01,30.88233640914946
Dinagat Islands,2020-02-01,31.80422215039252
Dinagat Islands,2020-03-01,34.36999564164423
Dinagat Islands,2020-04-01,39.12253524654881
Dinagat Islands,2020-05-01,39.334796040646125
Dinagat Islands,2020-06-01,39.501422022737245
Dinagat Islands,2020-07-01,40.338290170955474
Dinagat Islands,2020-08-01,42.10702887149884
Dinagat Islands,2020-09-01,40.68238601182605
Dinagat Islands,2020-10-01,41.10508861657762
Dinagat Islands,2020-11-01,40.41691692898451
Dinagat Islands,2020-12-01,35.82985683407201
Dinagat Islands,2021-01-01,31.13573868445674
Dinagat Islands,2021-02-01,36.153628696328816
Dinagat Islands,2021-03-01,37.92012246565574
Dinagat Islands,2021-04-01,46.26786014089231
Dinagat Islands,2021-05-01,42.15612785097758
Dinagat Islands,2021-06-01,43.00971407713913
Dinagat Islands,2021-07-01,43.00908436502759
Dinagat Islands,2021-08-01,43.97458417032565
Dinagat Islands,2021-09-01,43.22665226016307
Dinagat Islands,2021-10-01,39.90910298823815
Dinagat Islands,2021-11-01,37.69567553859246
Dinagat Islands,2021-12-01,38.6446504896964
Dinagat Islands,2022-01-01,39.773099721400094
Dinagat Islands,2022-02-01,38.18318382399253
Dinagat Islands,2022-03-01,35.161966686084305
Dinagat Islands,2022-04-01,40.7498681767238
Dinagat Islands,2022-05-01,41.61112205627878
Dinagat Islands,2022-06-01,40.96189374127179
Dinagat Islands,2022-07-01,41.28557231540731
Dinagat Islands,2022-08-01,42.208679507887055
Dinagat Islands,2022-09-01,42.71973255670721
Dinagat Islands,2022-10-01,40.92512507207706
Dinagat Islands,2022-11-01,39.85079566910234
Dinagat Islands,2022-12-01,41.889629590909365
Dinagat Islands,2023-01-01,37.60223846046931
Dinagat Islands,2023-02-01,35.390699650579336
Dinagat Islands,2023-03-01,37.85544898353888
Dinagat Islands,2023-04-01,42.60240003728868
Dinagat Islands,2023-05-01,50.39316459924677
Dinagat Islands,2023-06-01,47.70982218479193
Dinagat Islands,2023-07-01,46.19578423482528
Dinagat Islands,2023-08-01,44.1095721094534
Dinagat Islands,2023-09-01,43.81276748227635
Dinagat Islands,2023-10-01,40.754165203858804
Dinagat Islands,2023-11-01,36.838314547432226
Dinagat Islands,2023-12-01,33.56991650459932
Dinagat Islands,2024-01-01,32.9624825882858
Dinagat Islands,2024-02-01,34.92092424953622
Dinagat Islands,2024-03-01,37.38258740382399
Dinagat Islands,2024-04-01,42.66028387513964
Dinagat Islands,2024-05-01,43.39252654840728
Dinagat Islands,2024-06-01,39.81373692391813
Dinagat Islands,2024-07-01,37.70488956638817
Dinagat Islands,2024-08-01,38.64053301660886
Dinagat Islands,2024-09-01,39.19240098737244
Dinagat Islands,2024-10-01,41.3678256749924
Dinagat Islands,2024-11-01,38.4174016641333
Dinagat Islands,2024-12-01,35.09343444492805
Dinagat Islands,2025-01-01,33.688657825261956
Dinagat Islands,2025-02-01,32.57837639310368
Dinagat Islands,2025-03-01,33.77674997521235
Dinagat Islands,2025-04-01,38.30704981068446
Dinagat Islands,2025-05-01,40.94506559615298
Eastern Samar,2018-06-01,47.03819766008612
Eastern Samar,2018-07-01,45.31660177387255
Eastern Samar,2018-08-01,44.664861858090205
Eastern Samar,2018-09-01,42.66203705708129
Eastern Samar,2018-10-01,45.83516377813154
Eastern Samar,2018-11-01,40.876299361564286
Eastern Samar,2018-12-01,41.34442129525704
Eastern Samar,2019-01-01,37.11353146196352
Eastern Samar,2019-02-01,39.0553351485328
Eastern Samar,2019-03-01,40.801886308023214
Eastern Samar,2019-04-01,40.96863415646368
Eastern Samar,2019-05-01,47.69801495793468
Eastern Samar,2019-06-01,45.74908187457453
Eastern Samar,2019-07-01,45.34172189426232
Eastern Samar,2019-08-01,43.17176539287696
Eastern Samar,2019-09-01,38.41351762899518
Eastern Samar,2019-10-01,36.1286480867764
Eastern Samar,2019-11-01,35.116636953131106
Eastern Samar,2019-12-01,32.84210591502955
Eastern Samar,2020-01-01,31.555731583182414
Eastern Samar,2020-02-01,32.50131815809899
Eastern Samar,2020-03-01,36.26630788451978
Eastern Samar,2020-04-01,40.55926123474987
Eastern Samar,2020-05-01,40.962775161242455
Eastern Samar,2020-06-01,42.14777671569207
Eastern Samar,2020-07-01,40.370040857794514
Eastern Samar,2020-08-01,40.32665615440629
Eastern Samar,2020-09-01,40.251454650746226
Eastern Samar,2020-10-01,40.348904980868404
Eastern Samar,2020-11-01,39.95322394609701
Eastern Samar,2020-12-01,36.7541230243719
Eastern Samar,2021-01-01,33.894227390564424
Eastern Samar,2021-02-01,37.014349691741856
Eastern Samar,2021-03-01,39.57487749062859
Eastern Samar,2021-04-01,48.18626024595292
Eastern Samar,2021-05-01,43.518220198746384
Eastern Samar,2021-06-01,43.93320901768552
Eastern Samar,2021-07-01,43.48025365510668
Eastern Samar,2021-08-01,42.46497914897338
Eastern Samar,2021-09-01,41.79771981586142
Eastern Samar,2021-10-01,42.349325495363765
Eastern Samar,2021-11-01,38.764939689354726
Eastern Samar,2021-12-01,37.85658830821164
Eastern Samar,2022-01-01,39.18574795098035
Eastern Samar,2022-02-01,37.96978814429992
Eastern Samar,2022-03-01,37.76353200767862
Eastern Samar,2022-04-01,40.45631918615801
Eastern Samar,2022-05-01,41.95848724700494
Eastern Samar,2022-06-01,39.703516474318654
Eastern Samar,2022-07-01,40.103651461712126
Eastern Samar,2022-08-01,43.025658002318146
Eastern Samar,2022-09-01,41.81248786773296
Eastern Samar,2022-10-01,41.91195076684448
Eastern Samar,2022-11-01,40.58712087890525
Eastern Samar,2022-12-01,43.770298505487304
Eastern Samar,2023-01-01,39.23405249923398
Eastern Samar,2023-02-01,37.127260451575644
Eastern Samar,2023-03-01,40.417668132519545
Eastern Samar,2023-04-01,43.877857876076604
Eastern Samar,2023-05-01,50.985581075481015
Eastern Samar,2023-06-01,46.56848878666437
Eastern Samar,2023-07-01,45.41331637697553
Eastern Samar,2023-08-01,43.18693085347569
Eastern Samar,2023-09-01,43.66804129318863
Eastern Samar,2023-10-01,40.28976859283674
Eastern Samar,2023-11-01,36.285676865458164
Eastern Samar,2023-12-01,34.4567999726026
Eastern Samar,2024-01-01,33.40287518744943
Eastern Samar,2024-02-01,36.509328525900095
Eastern Samar,2024-03-01,38.592938879401956
Eastern Samar,2024-04-01,43.52703172663025
Eastern Samar,2024-05-01,44.4749410096952
Eastern Samar,2024-06-01,39.8297200369231
Eastern Samar,2024-07-01,38.65311304991853
Eastern Samar,2024-08-01,38.496957115591286
Eastern Samar,2024-09-01,39.88923058889202
Eastern Samar,2024-10-01,40.98842621208205
Eastern Samar,2024-11-01,39.656289446671444
Eastern Samar,2024-12-01,35.32103910293001
Eastern Samar,2025-01-01,34.58764818984794
Eastern Samar,2025-02-01,34.09499636991083
Eastern Samar,2025-03-01,34.01225213710333
Eastern Samar,2025-04-01,41.01134574432266
Eastern Samar,2025-05-01,43.02705038736302
Guimaras,2018-06-01,49.69760697611078
Guimaras,2018-07-01,46.11475724552667
Guimaras,2018-08-01,49.076369836641454
Guimaras,2018-09-01,47.231556965654754
Guimaras,2018-10-01,50.33390876991954
Guimaras,2018-11-01,49.07094215827546
Guimaras,2018-12-01,48.86283455098706
Guimaras,2019-01-01,41.7118424526112
Guimaras,2019-02-01,44.27395102756038
Guimaras,2019-03-01,46.07870490819143
Guimaras,2019-04-01,46.601999179809226
Guimaras,2019-05-01,53.4256965930401
Guimaras,2019-06-01,52.65187791841696
Guimaras,2019-07-01,48.090610834785416
Guimaras,2019-08-01,44.89081820971115
Guimaras,2019-09-01,40.312963730745665
Guimaras,2019-10-01,44.838983131949924
Guimaras,2019-11-01,38.1696659045225
Guimaras,2019-12-01,39.07251183628313
Guimaras,2020-01-01,37.55668718090821
Guimaras,2020-02-01,36.29822579494072
Guimaras,2020-03-01,42.190729091196715
Guimaras,2020-04-01,44.837560823806086
Guimaras,2020-05-01,47.87209364531848
Guimaras,2020-06-01,49.510739942754796
Guimaras,2020-07-01,46.82388299159835
Guimaras,2020-08-01,45.669964190111166
Guimaras,2020-09-01,44.96588011600646
Guimaras,2020-10-01,47.04295987967302
Guimaras,2020-11-01,45.76360679428938
Guimaras,2020-12-01,42.19678169859778
Guimaras,2021-01-01,39.83938589394457
Guimaras,2021-02-01,40.25168604249406
Guimaras,2021-03-01,43.8493247863511
Guimaras,2021-04-01,52.2404564475579
Guimaras,2021-05-01,52.27002785191685
Guimaras,2021-06-01,48.60445260268578
Guimaras,2021-07-01,48.136050216907094
Guimaras,2021-08-01,49.46101753049684
Guimaras,2021-09-01,48.854293184899156
Guimaras,2021-10-01,44.584954825396686
Guimaras,2021-11-01,44.49726596558434
Guimaras,2021-12-01,45.19668299888069
Guimaras,2022-01-01,45.95961409887707
Guimaras,2022-02-01,44.82721761474432
Guimaras,2022-03-01,44.26884371954996
Guimaras,2022-04-01,45.708543020125646
Guimaras,2022-05-01,49.64567958769502
Guimaras,2022-06-01,50.58841363834712
Guimaras,2022-07-01,44.9097219648918
Guimaras,2022-08-01,48.25522900581176
Guimaras,2022-09-01,46.685907374172174
Guimaras,2022-10-01,45.2231154514522
Guimaras,2022-11-01,47.17948718740708
Guimaras,2022-12-01,46.810189957857986
Guimaras,2023-01-01,43.28361771227405
Guimaras,2023-02-01,40.022319038124174
Guimaras,2023-03-01,45.58421275089372
Guimaras,2023-04-01,53.35231811555999
Guimaras,2023-05-01,55.07465085832967
Guimaras,2023-06-01,48.857387095812726
Guimaras,2023-07-01,48.339353670855736
Guimaras,2023-08-01,48.11247873567713
Guimaras,2023-09-01,47.45891927186284
Guimaras,2023-10-01,45.79694068048574
Guimaras,2023-11-01,43.04438036672911
Guimaras,2023-12-01,41.6960229215397
Guimaras,2024-01-01,36.89668199609633
Guimaras,2024-02-01,41.66229449376668
Guimaras,2024-03-01,44.32843546331956
Guimaras,2024-04-01,52.09879449164768
Guimaras,2024-05-01,53.42210982318054
Guimaras,2024-06-01,50.25386784425256
Guimaras,2024-07-01,45.09092341283883
Guimaras,2024-08-01,41.998254971623965
Guimaras,2024-09-01,44.22709798354552
Guimaras,2024-10-01,45.266772163404426
Guimaras,2024-11-01,47.00184387759455
Guimaras,2024-12-01,39.89249826719825
Guimaras,2025-01-01,39.69443397132665
Guimaras,2025-02-01,39.48959884261114
Guimaras,2025-03-01,40.21353694448325
Guimaras,2025-04-01,46.22802593004594
Guimaras,2025-05-01,51.0256539111176
Ifugao,2018-06-01,52.53257767352917
Ifugao,2018-07-01,56.33637341575572
Ifugao,2018-08-01,52.8597634410007
Ifugao,2018-09-01,51.47133830595599
Ifugao,2018-10-01,52.21597635342647
Ifugao,2018-11-01,46.24651193782914
Ifugao,2018-12-01,49.37260323607296
Ifugao,2019-01-01,43.60773550187909
Ifugao,2019-02-01,48.9738331688137
Ifugao,2019-03-01,54.875571839175386
Ifugao,2019-04-01,56.657825148132645
Ifugao,2019-05-01,59.09554523940435
Ifugao,2019-06-01,57.94343844762568
Ifugao,2019-07-01,52.7370634872583
Ifugao,2019-08-01,49.96943581512785
Ifugao,2019-09-01,45.28861934496776
Ifugao,2019-10-01,42.91957584683393
Ifugao,2019-11-01,41.57181154229576
Ifugao,2019-12-01,38.66368552282792
Ifugao,2020-01-01,37.941732491426
Ifugao,2020-02-01,37.84665421012553
Ifugao,2020-03-01,47.349209160080065
Ifugao,2020-04-01,51.142264072145444
Ifugao,2020-05-01,53.713572322312395
Ifugao,2020-06-01,50.677719787340656
Ifugao,2020-07-01,49.01793059350002
Ifugao,2020-08-01,49.13103204311849
Ifugao,2020-09-01,46.11277517354379
Ifugao,2020-10-01,45.33159062484143
Ifugao,2020-11-01,47.24953713270062
Ifugao,2020-12-01,43.97929538941718
Ifugao,2021-01-01,40.559123153296056
Ifugao,2021-02-01,43.773106245570816
Ifugao,2021-03-01,51.67156532265592
Ifugao,2021-04-01,59.644743436608124
Ifugao,2021-05-01,63.93213914259425
Ifugao,2021-06-01,60.871153097425456
Ifugao,2021-07-01,53.72411640871726
Ifugao,2021-08-01,51.79907382579765
Ifugao,2021-09-01,51.49230598301396
Ifugao,2021-10-01,48.005271680018275
Ifugao,2021-11-01,44.11181958273079
Ifugao,2021-12-01,40.994312614538075
Ifugao,2022-01-01,41.26256252389137
Ifugao,2022-02-01,41.512913475351645
Ifugao,2022-03-01,43.79274185464641
Ifugao,2022-04-01,46.71574081686754
Ifugao,2022-05-01,49.369702139664916
Ifugao,2022-06-01,49.6715319060416
Ifugao,2022-07-01,47.904636770240565
Ifugao,2022-08-01,49.254749341529774
Ifugao,2022-09-01,49.34269141980301
Ifugao,2022-10-01,50.09515602526887
Ifugao,2022-11-01,46.31146354319383
Ifugao,2022-12-01,47.89625051312203
Ifugao,2023-01-01,45.644403539555405
Ifugao,2023-02-01,49.17192907688991
Ifugao,2023-03-01,57.61563071532299
Ifugao,2023-04-01,62.43422858530333
Ifugao,2023-05-01,64.20043746991679
Ifugao,2023-06-01,59.351865450987766
Ifugao,2023-07-01,57.55537147102752
Ifugao,2023-08-01,51.759434101245745
Ifugao,2023-09-01,52.01883364805657
Ifugao,2023-10-01,46.361596318261256
Ifugao,2023-11-01,44.35935633852883
Ifugao,2023-12-01,37.45825050942326
Ifugao,2024-01-01,37.4770462944944
Ifugao,2024-02-01,47.039450955728825
Ifugao,2024-03-01,47.522770161599674
Ifugao,2024-04-01,60.87441620361734
Ifugao,2024-05-01,56.43218962561191
Ifugao,2024-06-01,50.41397940798643
Ifugao,2024-07-01,47.464781959579135
Ifugao,2024-08-01,47.48741575573831
Ifugao,2024-09-01,48.73743502450967
Ifugao,2024-10-01,47.64020049518712
Ifugao,2024-11-01,44.074211806463076
Ifugao,2024-12-01,42.53005153836305
Ifugao,2025-01-01,42.79655362624282
Ifugao,2025-02-01,43.534945679412864
Ifugao,2025-03-01,48.86117581986667
Ifugao,2025-04-01,57.66330724881712
Ifugao,2025-05-01,58.862275408505994
Ilocos Norte,2018-06-01,51.808493257967065
