region,quarter,NO2_umol_m2
Surigao del Sur,2020-07-01,40.050347121377676
Surigao del Sur,2020-10-01,38.99160599811504
Surigao del Sur,2021-01-01,34.08515548023105
Surigao del Sur,2021-04-01,41.29546139745215
Surigao del Sur,2021-07-01,43.06760869850109
Surigao del Sur,2021-10-01,39.85941967976071
Surigao del Sur,2022-01-01,38.89595174266857
Surigao del Sur,2022-04-01,40.22377624313483
Surigao del Sur,2022-07-01,41.02653053625306
Surigao del Sur,2022-10-01,41.282603920943195
Surigao del Sur,2023-01-01,35.79297590259703
Surigao del Sur,2023-04-01,44.714388623772216
Surigao del Sur,2023-07-01,42.931229527861355
Surigao del Sur,2023-10-01,36.80551081958952
Surigao del Sur,2024-01-01,34.5781547872031
Surigao del Sur,2024-04-01,41.80947471667309
Surigao del Sur,2024-07-01,38.0493404388347
Surigao del Sur,2024-10-01,37.504989083686304
Surigao del Sur,2025-01-01,32.409879784261136
Surigao del Sur,2025-04-01,35.89784593364533
Tarlac,2018-04-01,53.54132425561155
Tarlac,2018-07-01,60.905870055212965
Tarlac,2018-10-01,58.04881008670565
Tarlac,2019-01-01,57.06315331253177
Tarlac,2019-04-01,67.30997700404303
Tarlac,2019-07-01,56.853278172808956
Tarlac,2019-10-01,47.656958619851785
Tarlac,2020-01-01,48.992893662187946
Tarlac,2020-04-01,59.365195226892745
Tarlac,2020-07-01,55.52379966091673
Tarlac,2020-10-01,53.35139799729645
Tarlac,2021-01-01,54.783881739059574
Tarlac,2021-04-01,70.97534533538992
Tarlac,2021-07-01,60.306665422541926
Tarlac,2021-10-01,53.25921293201964
Tarlac,2022-01-01,51.950605844959064
Tarlac,2022-04-01,59.60551144786533
Tarlac,2022-07-01,59.19790174882121
Tarlac,2022-10-01,54.82048746394914
Tarlac,2023-01-01,58.63197822542469
Tarlac,2023-04-01,75.32585102790068
Tarlac,2023-07-01,60.50536010683667
Tarlac,2023-10-01,50.95964835645551
Tarlac,2024-01-01,53.45850067041235
Tarlac,2024-04-01,66.45989409078487
Tarlac,2024-07-01,57.16522162550299
Tarlac,2024-10-01,52.659810814047454
Tarlac,2025-01-01,52.58107731825848
Tarlac,2025-04-01,72.40358368958746
Tawi-Tawi,2018-04-01,41.20066633685715
Tawi-Tawi,2018-07-01,40.83285990335533
Tawi-Tawi,2018-10-01,41.34660507977312
Tawi-Tawi,2019-01-01,37.56437133538628
Tawi-Tawi,2019-04-01,37.509840179390146
Tawi-Tawi,2019-07-01,35.87018248325316
Tawi-Tawi,2019-10-01,34.15218902984001
Tawi-Tawi,2020-01-01,32.92340942659814
Tawi-Tawi,2020-04-01,36.73442508818844
Tawi-Tawi,2020-07-01,36.91037651559295
Tawi-Tawi,2020-10-01,37.50163588805894
Tawi-Tawi,2021-01-01,33.80996103446229
Tawi-Tawi,2021-04-01,37.72378387778286
Tawi-Tawi,2021-07-01,41.42700865663096
Tawi-Tawi,2021-10-01,42.050038772283585
Tawi-Tawi,2022-01-01,39.77868433423612
Tawi-Tawi,2022-04-01,40.26678362150376
Tawi-Tawi,2022-07-01,40.17092263982402
Tawi-Tawi,2022-10-01,38.833699604751956
Tawi-Tawi,2023-01-01,34.24436461021541
Tawi-Tawi,2023-04-01,39.834086888872115
Tawi-Tawi,2023-07-01,39.37221410128312
Tawi-Tawi,2023-10-01,38.45822030971531
Tawi-Tawi,2024-01-01,36.93412896716867
Tawi-Tawi,2024-04-01,38.1093201778464
Tawi-Tawi,2024-07-01,35.35106372452761
Tawi-Tawi,2024-10-01,35.49764832581278
Tawi-Tawi,2025-01-01,31.6271899797874
Tawi-Tawi,2025-04-01,33.491863678147304
Zambales,2018-04-01,47.83413198302088
Zambales,2018-07-01,55.252136857918885
Zambales,2018-10-01,56.42539675469097
Zambales,2019-01-01,56.05221181629116
Zambales,2019-04-01,64.53952049930662
Zambales,2019-07-01,52.48315526486758
Zambales,2019-10-01,46.4948921957187
Zambales,2020-01-01,49.05546153051896
Zambales,2020-04-01,56.48980841466741
Zambales,2020-07-01,52.40376134161301
Zambales,2020-10-01,52.2519632851691
Zambales,2021-01-01,54.09726892682883
Zambales,2021-04-01,66.76967444351236
Zambales,2021-07-01,57.85037925890264
Zambales,2021-10-01,51.80413214246599
Zambales,2022-01-01,52.23089961280189
Zambales,2022-04-01,57.096123157748195
Zambales,2022-07-01,55.17209635354055
Zambales,2022-10-01,54.69845928936801
Zambales,2023-01-01,60.108963276592846
Zambales,2023-04-01,72.11135914415529
Zambales,2023-07-01,57.16680170922886
Zambales,2023-10-01,50.54866044549888
Zambales,2024-01-01,54.67122596547666
Zambales,2024-04-01,63.54993326451609
Zambales,2024-07-01,54.52959566159935
Zambales,2024-10-01,52.23848341833584
Zambales,2025-01-01,53.04657402549185
Zambales,2025-04-01,69.39316842169762
Zamboanga Sibugay,2018-04-01,42.38983313759444
Zamboanga Sibugay,2018-07-01,41.30481925768574
Zamboanga Sibugay,2018-10-01,40.71963571569501
Zamboanga Sibugay,2019-01-01,38.42067990705403
Zamboanga Sibugay,2019-04-01,38.94943602934435
Zamboanga Sibugay,2019-07-01,36.494815197613796
Zamboanga Sibugay,2019-10-01,33.01641403974552
Zamboanga Sibugay,2020-01-01,33.49026274264444
Zamboanga Sibugay,2020-04-01,39.450420504530406
Zamboanga Sibugay,2020-07-01,37.282165674485455
Zamboanga Sibugay,2020-10-01,37.541370992625524
Zamboanga Sibugay,2021-01-01,33.36454817756381
Zamboanga Sibugay,2021-04-01,39.76071821765095
Zamboanga Sibugay,2021-07-01,40.44231900907073
Zamboanga Sibugay,2021-10-01,40.44439241503404
Zamboanga Sibugay,2022-01-01,39.278113600569746
Zamboanga Sibugay,2022-04-01,40.426326350009575
Zamboanga Sibugay,2022-07-01,39.171329776705626
Zamboanga Sibugay,2022-10-01,39.46544458818957
Zamboanga Sibugay,2023-01-01,34.958164585587795
Zamboanga Sibugay,2023-04-01,40.899508589287656
Zamboanga Sibugay,2023-07-01,39.29077379590091
Zamboanga Sibugay,2023-10-01,36.36354981489512
Zamboanga Sibugay,2024-01-01,36.925049951317085
Zamboanga Sibugay,2024-04-01,41.013605679260365
Zamboanga Sibugay,2024-07-01,35.1398780410946
Zamboanga Sibugay,2024-10-01,35.84356974563068
Zamboanga Sibugay,2025-01-01,32.1661544354727
Zamboanga Sibugay,2025-04-01,35.17622907963211
Zamboanga del Norte,2018-04-01,41.940513782673484
Zamboanga del Norte,2018-07-01,43.42447193284631
Zamboanga del Norte,2018-10-01,43.121412317348494
Zamboanga del Norte,2019-01-01,40.51651480772713
Zamboanga del Norte,2019-04-01,42.37766395606671
Zamboanga del Norte,2019-07-01,38.58696741279282
Zamboanga del Norte,2019-10-01,35.15219862337931
Zamboanga del Norte,2020-01-01,35.5453295408283
Zamboanga del Norte,2020-04-01,42.12486178329804
Zamboanga del Norte,2020-07-01,39.32211157340646
Zamboanga del Norte,2020-10-01,39.84349668538598
Zamboanga del Norte,2021-01-01,36.33262410798325
Zamboanga del Norte,2021-04-01,42.8076592373579
Zamboanga del Norte,2021-07-01,42.870626389535325
Zamboanga del Norte,2021-10-01,42.27055330398903
Zamboanga del Norte,2022-01-01,41.407660923943354
Zamboanga del Norte,2022-04-01,43.00984656914642
Zamboanga del Norte,2022-07-01,41.60114336510548
Zamboanga del Norte,2022-10-01,42.92800210509913
Zamboanga del Norte,2023-01-01,38.02753882326745
Zamboanga del Norte,2023-04-01,44.86683433140348
Zamboanga del Norte,2023-07-01,42.45956399402829
Zamboanga del Norte,2023-10-01,39.94163362645427
Zamboanga del Norte,2024-01-01,39.38447689355757
Zamboanga del Norte,2024-04-01,44.85810172519615
Zamboanga del Norte,2024-07-01,38.07518783211483
Zamboanga del Norte,2024-10-01,39.02156918247419
Zamboanga del Norte,2025-01-01,34.63176103077942
Zamboanga del Norte,2025-04-01,38.10612207869151
Zamboanga del Sur,2018-04-01,42.38065952267766
Zamboanga del Sur,2018-07-01,42.006366294793175
Zamboanga del Sur,2018-10-01,41.23570131588454
Zamboanga del Sur,2019-01-01,38.76128242816006
Zamboanga del Sur,2019-04-01,39.79697566793419
Zamboanga del Sur,2019-07-01,37.07644645047955
Zamboanga del Sur,2019-10-01,33.89687061375615
Zamboanga del Sur,2020-01-01,34.047655421822036
Zamboanga del Sur,2020-04-01,39.7111496535581
Zamboanga del Sur,2020-07-01,37.971391422645894
Zamboanga del Sur,2020-10-01,37.816494752024305
Zamboanga del Sur,2021-01-01,34.25722778321412
Zamboanga del Sur,2021-04-01,40.40773165430053
Zamboanga del Sur,2021-07-01,40.76434496013411
Zamboanga del Sur,2021-10-01,40.45800729569038
Zamboanga del Sur,2022-01-01,39.63536261621796
Zamboanga del Sur,2022-04-01,40.73286384023916
Zamboanga del Sur,2022-07-01,39.11749209859422
Zamboanga del Sur,2022-10-01,40.145709199408294
Zamboanga del Sur,2023-01-01,35.64026437237304
Zamboanga del Sur,2023-04-01,41.84985906293381
Zamboanga del Sur,2023-07-01,39.89466847586669
Zamboanga del Sur,2023-10-01,37.71218201930589
Zamboanga del Sur,2024-01-01,37.58647354839638
Zamboanga del Sur,2024-04-01,42.63449604488441
Zamboanga del Sur,2024-07-01,35.813512568406004
Zamboanga del Sur,2024-10-01,36.50147094279882
Zamboanga del Sur,2025-01-01,32.87250259003695
Zamboanga del Sur,2025-04-01,36.31350048317424
City of Las Piñas,2018-04-01,66.57067249774593
City of Las Piñas,2018-07-01,78.92844887349028
City of Las Piñas,2018-10-01,85.95994458272583
City of Las Piñas,2019-01-01,73.17116065311855
City of Las Piñas,2019-04-01,90.49367505533648
City of Las Piñas,2019-07-01,76.24311678401922
City of Las Piñas,2019-10-01,80.67366068734547
City of Las Piñas,2020-01-01,66.2213188473932
City of Las Piñas,2020-04-01,76.56445691861828
City of Las Piñas,2020-07-01,85.23426350162696
City of Las Piñas,2020-10-01,77.40487602345712
City of Las Piñas,2021-01-01,77.60196951519443
City of Las Piñas,2021-04-01,85.39863023040355
City of Las Piñas,2021-07-01,81.32393891870093
City of Las Piñas,2021-10-01,77.068150093742
City of Las Piñas,2022-01-01,75.75505182001206
City of Las Piñas,2022-04-01,84.34232558702983
City of Las Piñas,2022-07-01,84.11057042646421
City of Las Piñas,2022-10-01,84.23889071261588
City of Las Piñas,2023-01-01,80.1794814730185
City of Las Piñas,2023-04-01,102.49093827045148
City of Las Piñas,2023-07-01,79.54436034718681
City of Las Piñas,2023-10-01,70.08634275386244
City of Las Piñas,2024-01-01,67.89267036276554
City of Las Piñas,2024-04-01,80.4378812069594
City of Las Piñas,2024-07-01,76.8162764509817
City of Las Piñas,2024-10-01,84.7401938012846
City of Las Piñas,2025-01-01,69.8773356465271
City of Las Piñas,2025-04-01,80.54372633086821
City of Parañaque,2018-04-01,72.19165499155244
City of Parañaque,2018-07-01,84.92027968653132
City of Parañaque,2018-10-01,93.25811783591274
City of Parañaque,2019-01-01,78.50239217857899
City of Parañaque,2019-04-01,98.95872598245039
City of Parañaque,2019-07-01,84.017775941202
City of Parañaque,2019-10-01,89.74575295131079
City of Parañaque,2020-01-01,74.76502892299305
City of Parañaque,2020-04-01,81.87010045967574
City of Parañaque,2020-07-01,92.65577831080255
City of Parañaque,2020-10-01,85.60291932228427
City of Parañaque,2021-01-01,85.67569027017385
City of Parañaque,2021-04-01,92.21546487713243
City of Parañaque,2021-07-01,87.46091306620941
City of Parañaque,2021-10-01,83.27031404285331
City of Parañaque,2022-01-01,85.98794917151811
City of Parañaque,2022-04-01,90.53927072718989
City of Parañaque,2022-07-01,91.70211551076288
City of Parañaque,2022-10-01,93.06441406541835
City of Parañaque,2023-01-01,88.28632124061711
City of Parañaque,2023-04-01,110.20805645495629
City of Parañaque,2023-07-01,86.82732231164995
City of Parañaque,2023-10-01,78.8618022777876
City of Parañaque,2024-01-01,76.17197956966798
City of Parañaque,2024-04-01,86.7252781294727
City of Parañaque,2024-07-01,84.09448183536162
City of Parañaque,2024-10-01,94.49918468886165
City of Parañaque,2025-01-01,78.45197150339304
City of Parañaque,2025-04-01,87.0793596161577
